timestamp,sensor_type,goal_id,odom_x,odom_y,kf_x,kf_y,meas_x,meas_y,amcl_cov_trace,kf_error,meas_error
8.03,lidar,0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
8.13,lidar,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
8.23,lidar,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
8.33,lidar,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
8.43,lidar,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
8.53,lidar,0,0.0008,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0008,0.0008
8.63,lidar,0,0.0018,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0018,0.0018
8.73,lidar,0,0.0031,-0.0,0.0057,-0.0,0.0031,-0.0,0.0,0.0026,0.0
8.83,lidar,0,0.0071,-0.0001,0.0057,-0.0,0.0031,-0.0,0.0,0.0014,0.004
8.93,lidar,0,0.0127,-0.0003,0.0057,-0.0,0.0031,-0.0,0.0,0.007,0.0096
9.03,lidar,0,0.0161,-0.0004,0.0057,-0.0,0.0031,-0.0,0.0,0.0104,0.0129
9.13,lidar,0,0.0199,-0.0006,0.0231,-0.0005,0.0199,-0.0006,0.0,0.0032,0.0
9.23,lidar,0,0.0286,-0.0011,0.0231,-0.0005,0.0199,-0.0006,0.0,0.0056,0.0088
9.33,lidar,0,0.0336,-0.0013,0.0231,-0.0005,0.0199,-0.0006,0.0,0.0106,0.0137
9.43,lidar,0,0.0436,-0.0019,0.0443,-0.0017,0.0386,-0.0016,0.0,0.0008,0.005
9.53,lidar,0,0.0486,-0.0022,0.0443,-0.0017,0.0386,-0.0016,0.0,0.0043,0.01
9.63,lidar,0,0.0535,-0.0025,0.0443,-0.0017,0.0386,-0.0016,0.0,0.0093,0.015
9.73,lidar,0,0.0635,-0.0032,0.0443,-0.0017,0.0386,-0.0016,0.0,0.0193,0.025
9.83,lidar,0,0.0735,-0.004,0.069,-0.0033,0.0685,-0.0036,0.0,0.0046,0.005
9.93,lidar,0,0.0785,-0.0044,0.069,-0.0033,0.0685,-0.0036,0.0,0.0096,0.01
10.03,lidar,0,0.0884,-0.0052,0.069,-0.0033,0.0685,-0.0036,0.0,0.0196,0.02
10.13,lidar,0,0.0934,-0.0056,0.0918,-0.0052,0.0884,-0.0052,0.0,0.0017,0.005
10.23,lidar,0,0.0984,-0.0061,0.0918,-0.0052,0.0884,-0.0052,0.0,0.0067,0.01
10.33,lidar,0,0.1034,-0.0065,0.0918,-0.0052,0.0884,-0.0052,0.0,0.0117,0.015
10.43,lidar,0,0.1084,-0.007,0.0918,-0.0052,0.0884,-0.0052,0.0,0.0167,0.02
10.53,lidar,0,0.1133,-0.0075,0.0918,-0.0052,0.0884,-0.0052,0.0,0.0217,0.025
10.63,lidar,0,0.1183,-0.0079,0.1154,-0.0074,0.1133,-0.0075,0.0,0.003,0.005
10.73,lidar,0,0.1283,-0.0089,0.1154,-0.0074,0.1133,-0.0075,0.0,0.013,0.015
10.83,lidar,0,0.1332,-0.0094,0.1154,-0.0074,0.1133,-0.0075,0.0,0.018,0.02
10.93,lidar,0,0.1432,-0.0104,0.1395,-0.0099,0.1382,-0.0099,0.0,0.0038,0.005
11.03,lidar,0,0.1482,-0.0109,0.1395,-0.0099,0.1382,-0.0099,0.0,0.0088,0.01
11.13,lidar,0,0.1581,-0.012,0.1395,-0.0099,0.1382,-0.0099,0.0,0.0188,0.02
11.23,lidar,0,0.1631,-0.0125,0.1395,-0.0099,0.1382,-0.0099,0.0,0.0238,0.025
11.33,lidar,0,0.1681,-0.013,0.1638,-0.0125,0.1631,-0.0125,0.0,0.0043,0.005
11.43,lidar,0,0.173,-0.0136,0.1638,-0.0125,0.1631,-0.0125,0.0,0.0093,0.01
11.53,lidar,0,0.178,-0.0141,0.1638,-0.0125,0.1631,-0.0125,0.0,0.0143,0.015
11.63,lidar,0,0.1879,-0.0152,0.1638,-0.0125,0.1631,-0.0125,0.0,0.0243,0.025
11.73,lidar,0,0.1929,-0.0157,0.1884,-0.0151,0.1879,-0.0152,0.0,0.0045,0.005
11.83,lidar,0,0.2029,-0.0168,0.1884,-0.0151,0.1879,-0.0152,0.0,0.0145,0.015
11.93,lidar,0,0.2078,-0.0174,0.1884,-0.0151,0.1879,-0.0152,0.0,0.0195,0.02
12.03,lidar,0,0.2178,-0.0185,0.2131,-0.0179,0.2128,-0.0179,0.0,0.0047,0.005
12.13,lidar,0,0.2227,-0.019,0.2131,-0.0179,0.2128,-0.0179,0.0,0.0097,0.01
12.23,lidar,0,0.2277,-0.0195,0.2131,-0.0179,0.2128,-0.0179,0.0,0.0147,0.015
12.33,lidar,0,0.2327,-0.0201,0.2131,-0.0179,0.2128,-0.0179,0.0,0.0197,0.02
12.43,lidar,0,0.2376,-0.0206,0.2131,-0.0179,0.2128,-0.0179,0.0,0.0247,0.025
12.53,lidar,0,0.2476,-0.0217,0.2378,-0.0206,0.2376,-0.0206,0.0,0.0098,0.01
12.63,lidar,0,0.2526,-0.0222,0.2378,-0.0206,0.2376,-0.0206,0.0,0.0148,0.015
12.73,lidar,0,0.2575,-0.0228,0.2378,-0.0206,0.2376,-0.0206,0.0,0.0198,0.02
12.83,lidar,0,0.2675,-0.0238,0.2626,-0.0233,0.2625,-0.0233,0.0,0.0049,0.005
12.93,lidar,0,0.2724,-0.0243,0.2626,-0.0233,0.2625,-0.0233,0.0,0.0099,0.01
13.03,lidar,0,0.2774,-0.0249,0.2626,-0.0233,0.2625,-0.0233,0.018004,0.0149,0.015
13.13,lidar,0,0.2824,-0.0254,0.2626,-0.0233,0.2625,-0.0233,0.018004,0.0199,0.02
13.23,lidar,0,0.2923,-0.0264,0.2874,-0.0259,0.2874,-0.0259,0.018004,0.0049,0.005
13.33,lidar,0,0.2973,-0.0269,0.2874,-0.0259,0.2874,-0.0259,0.018004,0.0099,0.01
13.43,lidar,0,0.3073,-0.0279,0.2874,-0.0259,0.2874,-0.0259,0.018004,0.0199,0.02
13.53,lidar,0,0.3122,-0.0284,0.2874,-0.0259,0.2874,-0.0259,0.018004,0.0249,0.025
13.63,lidar,0,0.3172,-0.0289,0.3123,-0.0284,0.3122,-0.0284,0.018004,0.005,0.005
13.73,lidar,0,0.3272,-0.0298,0.3123,-0.0284,0.3122,-0.0284,0.018004,0.015,0.015
13.83,lidar,0,0.3322,-0.0303,0.3123,-0.0284,0.3122,-0.0284,0.018004,0.02,0.02
13.93,lidar,0,0.3421,-0.0312,0.3371,-0.0308,0.3371,-0.0308,0.018004,0.005,0.005
14.03,lidar,0,0.3471,-0.0317,0.3371,-0.0308,0.3371,-0.0308,0.018004,0.01,0.01
14.13,lidar,0,0.3521,-0.0321,0.3371,-0.0308,0.3371,-0.0308,0.018004,0.015,0.015
14.23,lidar,0,0.362,-0.033,0.3371,-0.0308,0.3371,-0.0308,0.018004,0.025,0.025
14.33,lidar,0,0.367,-0.0335,0.362,-0.0331,0.362,-0.033,0.018004,0.005,0.005
14.43,lidar,0,0.377,-0.0343,0.362,-0.0331,0.362,-0.033,0.018004,0.015,0.015
14.53,lidar,0,0.382,-0.0347,0.362,-0.0331,0.362,-0.033,0.018004,0.02,0.02
14.63,lidar,0,0.3919,-0.0356,0.3869,-0.0352,0.3869,-0.0352,0.018004,0.005,0.005
14.73,lidar,0,0.3969,-0.036,0.3869,-0.0352,0.3869,-0.0352,0.018004,0.01,0.01
14.83,lidar,0,0.4069,-0.0367,0.3869,-0.0352,0.3869,-0.0352,0.018004,0.02,0.02
14.93,lidar,0,0.4119,-0.0371,0.3869,-0.0352,0.3869,-0.0352,0.018004,0.025,0.025
15.03,lidar,0,0.4168,-0.0375,0.4119,-0.0372,0.4119,-0.0371,0.018004,0.005,0.005
15.13,lidar,0,0.4218,-0.0379,0.4119,-0.0372,0.4119,-0.0371,0.018004,0.01,0.01
15.23,lidar,0,0.4318,-0.0386,0.4119,-0.0372,0.4119,-0.0371,0.018004,0.02,0.02
15.33,lidar,0,0.4368,-0.039,0.4119,-0.0372,0.4119,-0.0371,0.018004,0.025,0.025
15.43,lidar,0,0.4418,-0.0393,0.4368,-0.039,0.4368,-0.039,0.018004,0.005,0.005
15.53,lidar,0,0.4518,-0.04,0.4368,-0.039,0.4368,-0.039,0.018004,0.015,0.015
15.63,lidar,0,0.4617,-0.0406,0.4368,-0.039,0.4368,-0.039,0.018004,0.025,0.025
15.73,lidar,0,0.4667,-0.0409,0.4617,-0.0407,0.4617,-0.0406,0.018004,0.005,0.005
15.83,lidar,0,0.4767,-0.0415,0.4617,-0.0407,0.4617,-0.0406,0.018004,0.015,0.015
15.93,lidar,0,0.4817,-0.0418,0.4617,-0.0407,0.4617,-0.0406,0.018004,0.02,0.02
16.03,lidar,0,0.4867,-0.0421,0.4617,-0.0407,0.4617,-0.0406,0.018004,0.025,0.025
16.13,lidar,0,0.4867,-0.0421,0.4617,-0.0407,0.4617,-0.0406,0.018004,0.025,0.025
16.23,lidar,0,0.4917,-0.0424,0.4863,-0.0417,0.4857,-0.0408,0.018004,0.0054,0.0062
16.33,lidar,0,0.4967,-0.0427,0.4863,-0.0417,0.4857,-0.0408,0.018004,0.0104,0.0111
16.44,lidar,0,0.4967,-0.0427,0.4863,-0.0417,0.4857,-0.0408,0.018004,0.0104,0.0111
16.53,lidar,0,0.5017,-0.043,0.4863,-0.0417,0.4857,-0.0408,0.018004,0.0154,0.0161
16.63,lidar,0,0.5067,-0.0432,0.4863,-0.0417,0.4857,-0.0408,0.018004,0.0204,0.0211
16.73,lidar,0,0.5117,-0.0435,0.4863,-0.0417,0.4857,-0.0408,0.018004,0.0254,0.0261
16.83,lidar,0,0.5166,-0.0438,0.5106,-0.0421,0.5095,-0.0404,0.018004,0.0063,0.0079
16.93,lidar,0,0.5216,-0.044,0.5106,-0.0421,0.5095,-0.0404,0.018004,0.0112,0.0127
17.03,lidar,0,0.5266,-0.0443,0.5106,-0.0421,0.5095,-0.0404,0.018004,0.0162,0.0176
17.13,lidar,0,0.5316,-0.0445,0.5106,-0.0421,0.5095,-0.0404,0.018004,0.0212,0.0225
17.23,lidar,0,0.5366,-0.0447,0.5106,-0.0421,0.5095,-0.0404,0.018004,0.0262,0.0275
17.33,lidar,0,0.5416,-0.045,0.535,-0.0425,0.5342,-0.0411,0.018004,0.007,0.0084
17.43,lidar,0,0.5466,-0.0452,0.535,-0.0425,0.5342,-0.0411,0.018004,0.0119,0.013
17.53,lidar,0,0.5566,-0.0456,0.535,-0.0425,0.5342,-0.0411,0.018004,0.0218,0.0228
17.63,lidar,0,0.5616,-0.0458,0.535,-0.0425,0.5342,-0.0411,0.018004,0.0268,0.0278
17.73,lidar,0,0.5666,-0.046,0.5597,-0.043,0.5592,-0.042,0.018004,0.0075,0.0084
17.83,lidar,0,0.5766,-0.0464,0.5597,-0.043,0.5592,-0.042,0.045834,0.0172,0.0179
17.93,lidar,0,0.5816,-0.0466,0.5597,-0.043,0.5592,-0.042,0.045834,0.0222,0.0228
18.03,lidar,0,0.5916,-0.047,0.5845,-0.0435,0.5842,-0.0428,0.045834,0.0079,0.0085
18.13,lidar,0,0.5966,-0.0472,0.5845,-0.0435,0.5842,-0.0428,0.045834,0.0126,0.0131
18.23,lidar,0,0.6066,-0.0475,0.5845,-0.0435,0.5842,-0.0428,0.045834,0.0224,0.0229
18.33,lidar,0,0.6116,-0.0477,0.5845,-0.0435,0.5842,-0.0428,0.045834,0.0274,0.0278
18.43,lidar,0,0.6166,-0.0479,0.6094,-0.0441,0.6092,-0.0435,0.045834,0.0081,0.0086
18.53,lidar,0,0.6266,-0.0482,0.6094,-0.0441,0.6092,-0.0435,0.045834,0.0177,0.018
18.63,lidar,0,0.6316,-0.0484,0.6094,-0.0441,0.6092,-0.0435,0.045834,0.0226,0.0229
18.73,lidar,0,0.6415,-0.0487,0.6343,-0.0446,0.6342,-0.0441,0.045834,0.0083,0.0086
18.83,lidar,0,0.6465,-0.0488,0.6343,-0.0446,0.6342,-0.0441,0.045834,0.013,0.0132
18.93,lidar,0,0.6565,-0.0491,0.6343,-0.0446,0.6342,-0.0441,0.045834,0.0227,0.0229
19.03,lidar,0,0.6615,-0.0492,0.6343,-0.0446,0.6342,-0.0441,0.045834,0.0276,0.0278
19.13,lidar,0,0.6715,-0.0495,0.6592,-0.0451,0.6592,-0.0447,0.045834,0.0131,0.0133
19.23,lidar,0,0.6815,-0.0498,0.6592,-0.0451,0.6592,-0.0447,0.045834,0.0228,0.0229
19.33,lidar,0,0.6865,-0.0499,0.6592,-0.0451,0.6592,-0.0447,0.045834,0.0277,0.0278
19.43,lidar,0,0.6965,-0.0501,0.6842,-0.0455,0.6842,-0.0451,0.045834,0.0132,0.0133
19.53,lidar,0,0.7065,-0.0503,0.6842,-0.0455,0.6842,-0.0451,0.045834,0.0228,0.023
19.63,lidar,0,0.7115,-0.0505,0.6842,-0.0455,0.6842,-0.0451,0.045834,0.0278,0.0279
19.73,lidar,0,0.7215,-0.0507,0.7092,-0.0459,0.7092,-0.0455,0.045834,0.0132,0.0134
19.83,lidar,0,0.7265,-0.0508,0.7092,-0.0459,0.7092,-0.0455,0.045834,0.018,0.0181
19.93,lidar,0,0.7365,-0.051,0.7092,-0.0459,0.7092,-0.0455,0.045834,0.0278,0.0279
20.03,lidar,0,0.7415,-0.0511,0.7342,-0.0462,0.7342,-0.0459,0.045834,0.0088,0.009
20.13,lidar,0,0.7515,-0.0513,0.7342,-0.0462,0.7342,-0.0459,0.045834,0.0181,0.0182
20.23,lidar,0,0.7615,-0.0514,0.7342,-0.0462,0.7342,-0.0459,0.045834,0.0278,0.0279
20.33,lidar,0,0.7665,-0.0515,0.7592,-0.0465,0.7592,-0.0462,0.045834,0.0089,0.0091
20.43,lidar,0,0.7765,-0.0517,0.7592,-0.0465,0.7592,-0.0462,0.045834,0.0181,0.0182
20.53,lidar,0,0.7865,-0.0518,0.7592,-0.0465,0.7592,-0.0462,0.045834,0.0279,0.0279
20.63,lidar,0,0.7915,-0.0519,0.7856,-0.0451,0.7878,-0.0423,0.045834,0.009,0.0103
20.73,lidar,0,0.8015,-0.0521,0.7856,-0.0451,0.7878,-0.0423,0.045834,0.0174,0.0168
20.83,lidar,0,0.8065,-0.0521,0.7856,-0.0451,0.7878,-0.0423,0.045834,0.0221,0.0211
20.93,lidar,0,0.8165,-0.0523,0.8132,-0.0423,0.8173,-0.0372,0.045834,0.0105,0.0151
21.03,lidar,0,0.8265,-0.0524,0.8132,-0.0423,0.8173,-0.0372,0.045834,0.0167,0.0178
21.13,lidar,0,0.8315,-0.0525,0.8132,-0.0423,0.8173,-0.0372,0.045834,0.021,0.0208
21.23,lidar,0,0.8415,-0.0526,0.8421,-0.04,0.8482,-0.036,0.045834,0.0126,0.0179
21.33,lidar,0,0.8515,-0.0527,0.8421,-0.04,0.8482,-0.036,0.045834,0.0158,0.017
21.43,lidar,0,0.8565,-0.0528,0.8421,-0.04,0.8482,-0.036,0.045834,0.0192,0.0187
21.53,lidar,0,0.8665,-0.053,0.8675,-0.0387,0.8682,-0.036,0.045834,0.0143,0.0171
21.63,lidar,0,0.8715,-0.053,0.8675,-0.0387,0.8682,-0.036,0.081961,0.0149,0.0174
21.73,lidar,0,0.8815,-0.0532,0.8675,-0.0387,0.8682,-0.036,0.081961,0.0202,0.0217
21.83,lidar,0,0.8865,-0.0533,0.8675,-0.0387,0.8682,-0.036,0.081961,0.0239,0.0252
21.93,lidar,0,0.8915,-0.0534,0.8928,-0.0378,0.8932,-0.0359,0.081961,0.0156,0.0175
22.03,lidar,0,0.9015,-0.0535,0.8928,-0.0378,0.8932,-0.0359,0.081961,0.018,0.0195
22.13,lidar,0,0.9065,-0.0536,0.8928,-0.0378,0.8932,-0.0359,0.081961,0.0209,0.0221
22.23,lidar,0,0.9115,-0.0537,0.8928,-0.0378,0.8932,-0.0359,0.081961,0.0245,0.0255
22.33,lidar,0,0.9165,-0.0538,0.918,-0.0373,0.9182,-0.0359,0.081961,0.0165,0.018
22.43,lidar,0,0.9215,-0.0539,0.918,-0.0373,0.9182,-0.0359,0.081961,0.0169,0.0183
22.53,lidar,0,0.9265,-0.054,0.918,-0.0373,0.9182,-0.0359,0.081961,0.0187,0.0199
22.63,lidar,0,0.9315,-0.0541,0.918,-0.0373,0.9182,-0.0359,0.081961,0.0216,0.0225
22.73,lidar,0,0.9365,-0.0542,0.918,-0.0373,0.9182,-0.0359,0.081961,0.0251,0.0259
22.83,lidar,0,0.9465,-0.0544,0.9431,-0.0371,0.9432,-0.036,0.081961,0.0177,0.0187
22.93,lidar,0,0.9515,-0.0545,0.9431,-0.0371,0.9432,-0.036,0.081961,0.0194,0.0203
23.03,lidar,0,0.9565,-0.0547,0.9431,-0.0371,0.9432,-0.036,0.081961,0.0221,0.0229
23.13,lidar,0,0.9665,-0.0549,0.9681,-0.037,0.9682,-0.0361,0.081961,0.0179,0.0189
23.23,lidar,0,0.9765,-0.0551,0.9681,-0.037,0.9682,-0.0361,0.081961,0.0199,0.0207
23.33,lidar,0,0.9815,-0.0553,0.9681,-0.037,0.9682,-0.0361,0.081961,0.0226,0.0233
23.43,lidar,0,0.9865,-0.0554,0.9681,-0.037,0.9682,-0.0361,0.081961,0.026,0.0266
23.53,lidar,0,0.9965,-0.0556,0.9932,-0.0371,0.9932,-0.0363,0.081961,0.0188,0.0196
23.63,lidar,0,1.0015,-0.0558,0.9932,-0.0371,0.9932,-0.0363,0.081961,0.0204,0.0212
23.73,lidar,0,1.0115,-0.056,0.9932,-0.0371,0.9932,-0.0363,0.081961,0.0263,0.0269
23.83,lidar,0,1.0165,-0.0562,1.0182,-0.0373,1.0182,-0.0365,0.081961,0.019,0.0198
23.93,lidar,0,1.0265,-0.0564,1.0182,-0.0373,1.0182,-0.0365,0.081961,0.0209,0.0216
24.03,lidar,0,1.0315,-0.0566,1.0182,-0.0373,1.0182,-0.0365,0.081961,0.0235,0.0241
24.13,lidar,0,1.0415,-0.0569,1.0432,-0.0375,1.0432,-0.0367,0.081961,0.0195,0.0202
24.23,lidar,0,1.0515,-0.0572,1.0432,-0.0375,1.0432,-0.0367,0.081961,0.0214,0.022
24.33,lidar,0,1.0615,-0.0575,1.0432,-0.0375,1.0432,-0.0367,0.081961,0.0271,0.0276
24.43,lidar,0,1.0664,-0.0576,1.0682,-0.0377,1.0682,-0.037,0.081961,0.0199,0.0206
24.53,lidar,0,1.0764,-0.0579,1.0682,-0.0377,1.0682,-0.037,0.081961,0.0218,0.0224
24.63,lidar,0,1.0814,-0.058,1.0682,-0.0377,1.0682,-0.037,0.081961,0.0243,0.0248
24.73,lidar,0,1.0914,-0.0583,1.0945,-0.0372,1.0965,-0.0352,0.081961,0.0214,0.0237
24.83,lidar,0,1.1014,-0.0587,1.0945,-0.0372,1.0965,-0.0352,0.081961,0.0225,0.0239
24.93,lidar,0,1.1064,-0.0588,1.0945,-0.0372,1.0965,-0.0352,0.081961,0.0247,0.0256
25.03,lidar,0,1.1164,-0.0591,1.1219,-0.036,1.1256,-0.0329,0.081961,0.0238,0.0278
25.13,lidar,0,1.1264,-0.0594,1.1219,-0.036,1.1256,-0.0329,0.081961,0.0239,0.0266
25.23,lidar,0,1.1314,-0.0596,1.1219,-0.036,1.1256,-0.0329,0.081961,0.0255,0.0274
25.33,lidar,0,1.1414,-0.0599,1.1487,-0.0351,1.1515,-0.0326,0.081961,0.0258,0.0291
25.43,lidar,0,1.1464,-0.0601,1.1487,-0.0351,1.1515,-0.0326,0.081961,0.0251,0.0279
25.53,lidar,0,1.1564,-0.0604,1.1487,-0.0351,1.1515,-0.0326,0.081961,0.0264,0.0282
25.63,lidar,0,1.1664,-0.0607,1.1747,-0.0347,1.1765,-0.0329,0.081961,0.0273,0.0296
25.73,lidar,0,1.1714,-0.0609,1.1747,-0.0347,1.1765,-0.0329,0.10758,0.0264,0.0285
25.83,lidar,0,1.1814,-0.0612,1.1747,-0.0347,1.1765,-0.0329,0.10758,0.0273,0.0288
25.93,lidar,0,1.1864,-0.0614,1.1747,-0.0347,1.1765,-0.0329,0.10758,0.0291,0.0302
26.03,lidar,0,1.1964,-0.0618,1.2004,-0.0346,1.2015,-0.0332,0.10758,0.0274,0.029
26.13,lidar,0,1.2064,-0.0621,1.2004,-0.0346,1.2015,-0.0332,0.10758,0.0281,0.0293
26.23,lidar,0,1.2114,-0.0623,1.2004,-0.0346,1.2015,-0.0332,0.10758,0.0298,0.0307
26.33,lidar,0,1.2214,-0.0627,1.2258,-0.0347,1.2265,-0.0336,0.10758,0.0283,0.0295
26.43,lidar,0,1.2264,-0.0628,1.2258,-0.0347,1.2265,-0.0336,0.10758,0.0281,0.0293
26.53,lidar,0,1.2314,-0.063,1.2258,-0.0347,1.2265,-0.0336,0.10758,0.0288,0.0299
26.63,lidar,0,1.2414,-0.0634,1.253,-0.035,1.2565,-0.034,0.10758,0.0307,0.033
26.73,lidar,0,1.2463,-0.0636,1.253,-0.035,1.2565,-0.034,0.10758,0.0293,0.0312
26.83,lidar,0,1.2563,-0.064,1.253,-0.035,1.2565,-0.034,0.10758,0.0291,0.0299
26.93,lidar,0,1.2613,-0.0642,1.253,-0.035,1.2765,-0.0344,0.10758,0.0303,0.0334
27.03,lidar,0,1.2713,-0.0646,1.2774,-0.0354,1.2765,-0.0344,0.10758,0.0298,0.0306
27.13,lidar,0,1.2813,-0.065,1.2774,-0.0354,1.2765,-0.0344,0.10758,0.0299,0.031
27.23,lidar,0,1.2863,-0.0652,1.2774,-0.0354,1.2765,-0.0344,0.10758,0.0311,0.0323
27.33,lidar,0,1.2913,-0.0654,1.302,-0.0358,1.3014,-0.0349,0.10758,0.0315,0.0321
27.43,lidar,0,1.2963,-0.0655,1.302,-0.0358,1.3014,-0.0349,0.10758,0.0303,0.0311
27.53,lidar,0,1.3063,-0.0659,1.302,-0.0358,1.3014,-0.0349,0.10758,0.0305,0.0315
27.63,lidar,0,1.3113,-0.0661,1.302,-0.0358,1.3014,-0.0349,0.10758,0.0318,0.0328
27.73,lidar,0,1.3213,-0.0665,1.3268,-0.0362,1.3264,-0.0353,0.10758,0.0308,0.0316
28.19,lidar,0,1.3213,-0.0665,1.3268,-0.0362,1.3264,-0.0353,0.10758,0.0308,0.0316
28.73,lidar,0,1.3263,-0.0667,1.3268,-0.0362,1.3264,-0.0353,0.10758,0.0305,0.0314
28.73,lidar,0,1.3263,-0.0667,1.3268,-0.0362,1.3264,-0.0353,0.10758,0.0305,0.0314
28.83,lidar,0,1.3363,-0.0671,1.3268,-0.0362,1.3264,-0.0353,0.10758,0.0324,0.0333
28.93,lidar,0,1.3413,-0.0673,1.3516,-0.0366,1.3514,-0.0358,0.10758,0.0324,0.0331
29.03,lidar,0,1.3513,-0.0677,1.3516,-0.0366,1.3514,-0.0358,0.10758,0.0311,0.0319
29.13,lidar,0,1.3613,-0.0681,1.3516,-0.0366,1.3514,-0.0358,0.10758,0.0329,0.0338
29.23,lidar,0,1.3663,-0.0683,1.3765,-0.0371,1.3764,-0.0362,0.10758,0.0329,0.0336
29.33,lidar,0,1.3762,-0.0687,1.3765,-0.0371,1.3764,-0.0362,0.10758,0.0316,0.0324
29.43,lidar,0,1.3812,-0.0688,1.3765,-0.0371,1.3764,-0.0362,0.10758,0.0321,0.033
29.53,lidar,0,1.3912,-0.0692,1.4011,-0.0366,1.4005,-0.0344,0.10758,0.0341,0.036
29.63,lidar,0,1.3962,-0.0694,1.4011,-0.0366,1.4005,-0.0344,0.10758,0.0332,0.0353
29.73,lidar,0,1.4062,-0.0698,1.4011,-0.0366,1.4005,-0.0344,0.10758,0.0336,0.0358
29.83,lidar,0,1.4162,-0.0702,1.4254,-0.0353,1.4243,-0.0319,0.10758,0.036,0.0391
29.93,lidar,0,1.4212,-0.0704,1.4254,-0.0353,1.4243,-0.0319,0.10758,0.0353,0.0386
30.03,lidar,0,1.4312,-0.0707,1.4254,-0.0353,1.4243,-0.0319,0.10758,0.0359,0.0395
30.13,lidar,0,1.4362,-0.0709,1.4254,-0.0353,1.4243,-0.0319,0.10758,0.0372,0.0408
30.23,lidar,0,1.4462,-0.0713,1.4499,-0.0344,1.4491,-0.0316,0.10758,0.0371,0.0398
30.33,lidar,0,1.4512,-0.0715,1.4499,-0.0344,1.4491,-0.0316,0.10758,0.0371,0.04
30.43,lidar,0,1.4612,-0.0719,1.4499,-0.0344,1.4491,-0.0316,0.10758,0.0391,0.0421
30.53,lidar,0,1.4712,-0.0723,1.4746,-0.034,1.4741,-0.0318,0.10758,0.0384,0.0405
30.63,lidar,0,1.4762,-0.0725,1.4746,-0.034,1.4741,-0.0318,0.132783,0.0385,0.0407
30.73,lidar,0,1.4862,-0.0729,1.4746,-0.034,1.4741,-0.0318,0.132783,0.0406,0.0427
30.83,lidar,0,1.4962,-0.0733,1.4994,-0.0339,1.4991,-0.0321,0.132783,0.0395,0.0412
30.93,lidar,0,1.5012,-0.0735,1.4994,-0.0339,1.4991,-0.0321,0.132783,0.0396,0.0414
31.03,lidar,0,1.5111,-0.0739,1.4994,-0.0339,1.4991,-0.0321,0.132783,0.0417,0.0434
31.13,lidar,0,1.5161,-0.0741,1.5243,-0.0339,1.5241,-0.0325,0.132783,0.0409,0.0423
31.23,lidar,0,1.5261,-0.0745,1.5243,-0.0339,1.5241,-0.0325,0.132783,0.0406,0.042
31.33,lidar,0,1.5311,-0.0747,1.5243,-0.0339,1.5241,-0.0325,0.132783,0.0413,0.0428
31.43,lidar,0,1.5411,-0.0751,1.5492,-0.0341,1.5491,-0.0328,0.132783,0.0418,0.043
31.53,lidar,0,1.5511,-0.0755,1.5492,-0.0341,1.5491,-0.0328,0.132783,0.0414,0.0427
31.63,lidar,0,1.5561,-0.0757,1.5492,-0.0341,1.5491,-0.0328,0.132783,0.0422,0.0435
31.73,lidar,0,1.5661,-0.0762,1.5741,-0.0344,1.5741,-0.0332,0.132783,0.0425,0.0437
31.83,lidar,0,1.5761,-0.0766,1.5741,-0.0344,1.5741,-0.0332,0.132783,0.0422,0.0434
31.93,lidar,0,1.5861,-0.077,1.5741,-0.0344,1.5741,-0.0332,0.132783,0.0443,0.0454
32.03,lidar,0,1.5911,-0.0772,1.601,-0.0348,1.6041,-0.0337,0.132783,0.0436,0.0454
32.13,lidar,0,1.6011,-0.0777,1.601,-0.0348,1.6041,-0.0337,0.132783,0.0429,0.0441
32.23,lidar,0,1.6061,-0.0779,1.601,-0.0348,1.6041,-0.0337,0.132783,0.0434,0.0442
32.33,lidar,0,1.6161,-0.0783,1.6253,-0.0351,1.6241,-0.034,0.132783,0.0441,0.045
32.43,lidar,0,1.626,-0.0788,1.6253,-0.0351,1.6241,-0.034,0.132783,0.0436,0.0448
32.53,lidar,0,1.631,-0.079,1.6253,-0.0351,1.6241,-0.034,0.132783,0.0442,0.0455
32.63,lidar,0,1.636,-0.0792,1.6253,-0.0351,1.6241,-0.034,0.132783,0.0453,0.0467
32.73,lidar,0,1.646,-0.0796,1.6498,-0.0355,1.6491,-0.0344,0.132783,0.0443,0.0453
32.83,lidar,0,1.656,-0.0801,1.6498,-0.0355,1.6491,-0.0344,0.132783,0.045,0.0461
32.93,lidar,0,1.661,-0.0803,1.6498,-0.0355,1.6491,-0.0344,0.132783,0.0461,0.0474
33.03,lidar,0,1.671,-0.0807,1.6745,-0.0359,1.6741,-0.0349,0.132783,0.0449,0.046
33.13,lidar,0,1.676,-0.0809,1.6745,-0.0359,1.6741,-0.0349,0.132783,0.045,0.0461
33.23,lidar,0,1.686,-0.0814,1.6745,-0.0359,1.6741,-0.0349,0.132783,0.0469,0.048
